title,url
Explaining persistence in online courses in higher education: a difference-in-differences analysis,https://educationaltechnologyjournal.springeropen.com/articles/10.1186/s41239-021-00251-4
Scientific workflows with the jABC framework: A review after a decade in the field,http://link.springer.com/10.1007/s10009-016-0427-0
Systemic evaluation of actions toward developing practical broadband applications for elderly and people with disabilities,http://link.springer.com/10.1007/s10209-015-0441-0
A replication study on the intuitiveness of programming language syntax,https://link.springer.com/10.1007/s11219-023-09631-7
Exploring the metaphoric nature of programming teachers’ reflections on action - a case study with teaching in mind,https://link.springer.com/10.1007/s10798-023-09826-w
"Teaching Programming to Millennials, from Paper to Digital",https://ieeexplore.ieee.org/document/9212918/
EasyPAP: A framework for learning parallel programming,https://www.sciencedirect.com/science/article/pii/S0743731521001647
Fuzzy Clustering Algorithm for Enhancing Reliability and Network Lifetime of Wireless Sensor Networks,https://ieeexplore.ieee.org/document/9056477/
Incorporation of Computational Thinking Practices to Enhance Learning in a Programming Course,http://thesai.org/Publications/ViewPaper?Volume=13&Issue=2&Code=IJACSA&SerialNo=24
Investigating the Attitudes and Emotions of K-12 Students Towards Debugging,https://doi.org/10.1145/3610969.3611120
Log Analysis in a Virtual Learning Environment for Engineering Students,http://rusc.uoc.edu/rusc/ca/index.php/rusc/article/view/v12n3-lavigne-gutierrez-mcanally-organista.html
Conflict-Driven Inductive Logic Programming,https://www.cambridge.org/core/product/identifier/S1471068422000011/type/journal_article
What is Difficult in Learning Programming Language Based on Problem-Solving Skills?,https://ieeexplore.ieee.org/document/8723740/
Authoring Tool for Interactive Video Content for Learning Programming,https://www.sciencedirect.com/science/article/pii/S1877050917320434
The impact of Software Testing education on code reliability: An empirical assessment,https://www.sciencedirect.com/science/article/pii/S0164121217300419
An Old Problem with a New Therapy: Coupling Topic Modeling and Mining Sequential Patterns in Recommending Source Code,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061431727&doi=10.1109%2fACOMP.2018.00026&partnerID=40&md5=4b8b06273bac590a66188ff5b021fbbf
Memory-Efficient Random Order Exponentiation Algorithm,https://ieeexplore.ieee.org/document/9162033/
The Software Language Extension Problem,http://link.springer.com/10.1007/s10270-019-00772-7
Trajectory optimization using dynamic programming and Q-learning,https://ieeexplore.ieee.org/document/9990639/
Cultural Heritage Design Element Labeling System With Gamification,https://ieeexplore.ieee.org/document/9137156/
Value Function Gradient Learning for Large-Scale Multistage Stochastic Programming Problems,https://arxiv.org/abs/2205.08934
Value function gradient learning for large-scale multistage stochastic programming problems,https://linkinghub.elsevier.com/retrieve/pii/S0377221722007809
High-Performance Software Load Balancer for Cloud-Native Architecture,https://ieeexplore.ieee.org/document/9524915/
Computer science education and K-12 students’ computational thinking: A systematic review,https://www.sciencedirect.com/science/article/pii/S0883035522000866
A Simulation-Guided Paradigm for Logic Synthesis and Verification,https://ieeexplore.ieee.org/document/9524746/
Personalized item generation method for adaptive testing systems,http://link.springer.com/10.1007/s11042-013-1421-0
A Simple and Automatic Method for Detecting Large-Scale Land Cover Changes Without Training Data,https://ieeexplore.ieee.org/document/10197429/
A systematic literature review on knowledge tracing in learning programming,https://ieeexplore.ieee.org/document/9637323/
Exploring the Applicability of Simple Syntax Writing Practice for Learning Programming,https://dl.acm.org/doi/10.1145/3287324.3287378
Using Large Language Models to Enhance Programming Error Messages,https://dl.acm.org/doi/10.1145/3545945.3569770
RouteMe: a multilevel pervasive game on mobile ad hoc routing,http://link.springer.com/10.1007/s00779-015-0843-2
"Improving Programming Education Through Static Analysis Tools Using Sonarqube: A Multiple Empirical Studies of How Students Understand Rule Violations, Perceive the Criticality of the Rule, and the Solution Difficulty",https://www.ssrn.com/abstract=4511775
A Data Integration and Simplification Framework for Improving Site Planning and Building Design,https://ieeexplore.ieee.org/document/9592771/
A performance comparison of data and memory allocation strategies for sequence aligners on NUMA architectures,http://link.springer.com/10.1007/s10586-017-1015-0
Regulation of Learning Interventions in Programming Education: A Systematic Literature Review and Guideline Proposition,https://doi.org/10.1145/3408877.3432363
What Learning Strategies are Used by Programming Students? A Qualitative Study Grounded on the Self-regulation of Learning Theory,https://doi.org/10.1145/3635720
A Course Design and a Flexible Platform for Learning Programming Languages in Health Informatics Courses: Flexible Platform for Learning Programming Languages,https://dl.acm.org/doi/10.1145/3568739.3568808
Multiple Radios for Fast Rendezvous in Heterogeneous Cognitive Radio Networks,https://ieeexplore.ieee.org/document/8667405/
Social Recommendation With Multiple Influence From Direct User Interactions,http://ieeexplore.ieee.org/document/8010403/
Towards Relational Multi-Agent Reinforcement Learning via Inductive Logic Programming,https://link.springer.com/10.1007/978-3-031-15931-2_9
Promotion of educational effectiveness by translation-based programming language learning using java and swift,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062658902&partnerID=40&md5=82cec424329a16a34679db05718b19e2
An Improved Reinforcement Learning Based Heuristic Dynamic Programming Algorithm for Model-Free Optimal Control,https://link.springer.com/10.1007/978-3-030-61616-8_23
Fuzzy Multilevel Image Thresholding Based on Improved Coyote Optimization Algorithm,https://ieeexplore.ieee.org/document/9359752/
Discussion on programming language teaching of information major based on Python language,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12509/2656038/Discussion-on-programming-language-teaching-of-information-major-based-on/10.1117/12.2656038.full
The Partner Selection Modes for Knowledge-Based Innovation Networks: A Multiagent Simulation,https://ieeexplore.ieee.org/document/8852689/
Hardware-Based Software Control Flow Integrity: Review on the State-of-the-Art Implementation Technology,https://ieeexplore.ieee.org/document/10328880/
Optimization of High-Speed Railway Line Planning With Passenger and Freight Transport Coordination,https://ieeexplore.ieee.org/document/9905561/
JLcoding Language Tool for Early Programming Learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134587062&doi=10.3390%2fsym14071405&partnerID=40&md5=4863c2dde7fece09a3e92d256ff9f1b8
Dual-Stage Hybrid Learning Particle Swarm Optimization Algorithm for Global Optimization Problems,https://ieeexplore.ieee.org/document/10004907/
Adaptive Dimensional Learning with a Tolerance Framework for the Differential Evolution Algorithm,https://ieeexplore.ieee.org/document/9770099/
A similarity detection platform for programming learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943368837&doi=10.5220%2f0005490304800485&partnerID=40&md5=ac117d5469b3a63185cd13fca64bc241
A Survey on Network Verification and Testing With Formal Methods: Approaches and Challenges,https://ieeexplore.ieee.org/document/8453007/
MiMod: A New Algorithm for Mining Biological Network Modules,https://ieeexplore.ieee.org/document/8684844/
Foreign Language Teaching and Learning Behaviour with a Big Data Corpus,https://www.sciendo.com/article/10.2478/amns.2023.2.01061
Study of Engineering-Oriented Teaching Method in C Programming Course based on Emerging Engineering Education,https://ieeexplore.ieee.org/document/9028516/
Research of an online-offline blending teaching model for the post COVID-19 era—Using a C programming language course as an example,https://ieeexplore.ieee.org/document/9637321/
Parameter Optimization Model of Heuristic Algorithms for Controller Placement Problem in Large-Scale SDN,https://ieeexplore.ieee.org/document/9170501/
An Integrated Reinforcement Learning and Centralized Programming Approach for Online Taxi Dispatching,https://ieeexplore.ieee.org/document/9366995/
Optimal Redundancy Control Strategy for Fountain Code-Based Underwater Acoustic Communication,https://ieeexplore.ieee.org/document/8525329/
Learner Portrait Project Integrated into the Python Programming Course: A Case of Integration of Professional Education and Innovation and Entrepreneurship Education,https://link.springer.com/10.1007/978-981-99-9492-2_10
Next-Step Hint Generation for Introductory Programming Using Large Language Models,https://doi.org/10.1145/3636243.3636259
An e-Learning system for programming languages with semi-automatic grading,http://ieeexplore.ieee.org/document/8074134/
Robotics Application Project-Oriented Programming: Learning and Competition,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064885066&doi=10.1088%2f1742-6596%2f1172%2f1%2f012102&partnerID=40&md5=4e272acb24b954a8e01dce920870e761
Java Programming Course Reform Based on OBE Concept under the Background of New Engineering Education,https://dl.acm.org/doi/10.1145/3402569.3409033
Application of big data platform in course of Java language programming,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994850278&doi=10.3991%2fijet.v11i10.6264&partnerID=40&md5=f853c8e2f384c75861b73b14ca7b2afb
Using Selective Syntactic Online Compiler to Promote Programming Learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096580563&doi=10.1109%2fTALE48000.2019.9226021&partnerID=40&md5=ff830c2e893857039b767d05dd1531c8
Design and Evaluation of a Deep Learning Recommendation Based Augmented Reality System for Teaching Programming and Computational Thinking,https://ieeexplore.ieee.org/document/9020189/
Assessing learning in technology-rich maker activities: A systematic review of empirical research,https://www.sciencedirect.com/science/article/pii/S0360131520301421
Enhancing Computational Thinking Capability of Preschool Children by Game-based Smart Toys,https://www.sciencedirect.com/science/article/pii/S1567422320300880
Teaching Programming by Revealing Thinking Process: Watching Experts’ Live Coding Videos With Reflection Annotations,https://ieeexplore.ieee.org/document/9733809/
The landscape of Block-based programming: Characteristics of block-based environments and how they support the transition to text-based programming,https://www.sciencedirect.com/science/article/pii/S259011842100054X
Teaching computer programming to science majors by modelling,https://onlinelibrary.wiley.com/doi/10.1002/cae.22247
Learning Performance in Adaptive Learning Systems: A Case Study of Web Programming Learning Recommendations,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124616643&doi=10.3389%2ffpsyg.2022.770637&partnerID=40&md5=ddae83c342ddb696253f5fca27f775c2
Can Deep Learning Solve Parametric Mathematical Programming? An Application to 0–1 Linear Programming Through Image Representation,https://ieeexplore.ieee.org/document/9634851/
Experiments and a User Study for Hierarchical Drawings of Graphs,https://ieeexplore.ieee.org/document/10138391/
Intelligent Tutor for Designing Function Interface in a Programming Language,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134164146&doi=10.1007%2f978-3-031-09680-8_27&partnerID=40&md5=232ec251657e544f8a347af9b48a970c
The research of theoretical construction and effect of preschool wisdom education system in the background of big data,http://link.springer.com/10.1007/s10586-018-2102-6
Teaching Practice of BOPPPS for The Cultivation of Application-oriented Programming Talents under The Perspective of OBE,https://ieeexplore.ieee.org/document/10327645/
Topic Clustering Analysis of Online Judge System,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076848358&doi=10.1007%2f978-3-030-32591-6_50&partnerID=40&md5=e4896921e03d29c8f79069e860b9e4b8
The Goals of Teaching C Language Programming in Higher Vocational Education,https://dl.acm.org/doi/10.1145/3448748.3448802
A Survey of Scholarly Data Visualization,http://ieeexplore.ieee.org/document/8314667/
Depth map Super-Resolution based on joint dictionary learning,http://link.springer.com/10.1007/s11042-014-2002-6
Measuring and Visualizing Students’ Behavioral Engagement in Writing Activities,http://ieeexplore.ieee.org/document/6979251/
An Improved NSGA-III Algorithm Using Genetic K-Means Clustering Algorithm,https://ieeexplore.ieee.org/document/8936438/
A collaborative filtering recommendation algorithm based on the influence sets of e-learning group’s behavior,http://link.springer.com/10.1007/s10586-017-1560-6
Recognition of flotation froth conditions with k-shot learning and convolutional neural networks,https://www.sciencedirect.com/science/article/pii/S0959152423000835
Learning Programming in Social Media: An NLP-powered Reddit Study,https://ieeexplore.ieee.org/document/9951458/
The Application of Mind Mapping into College Computer Programming Teaching,https://www.sciencedirect.com/science/article/pii/S1877050918302709
"Looking at MOOC discussion data to uncover the relationship between discussion pacings, learners’ cognitive presence and learning achievements",https://link.springer.com/10.1007/s10639-022-10943-7
Neurogenetic programming framework for explainable reinforcement learning,https://dl.acm.org/doi/10.1145/3449726.3459537
Combining Escape Rooms and Google Forms to Reinforce Python Programming Learning,https://link.springer.com/10.1007/978-981-16-4126-8_11
Constructionist Attempts at Supporting the Learning of Computer Programming: A Survey,https://ioinformatics.org/page/ioi-journal-index/44#volume13
Arduino and access: value tensions in the maker movement,https://link.springer.com/10.1007/s10676-018-9479-z
A Pedagogical Framework for Teaching Computer Programming: A Social Constructivist and Cognitive Load Theory Approach,https://dl.acm.org/doi/10.1145/3446871.3469778
The modern information culture and information warfare,http://link.springer.com/10.3103/S0147688214030034
Comprensión de pseudocódigo básico en estudiantes de ciclos formativos,http://www.scielo.pt/scielo.php?script=sci_arttext&pid=S1646-98952023000300037〈=pt
Analyzing Learning Effectiveness and Students’ Perceptions of an Educational Escape Room in a Programming Course in Higher Education,https://ieeexplore.ieee.org/document/8936344/
The Designed Gamification Application Architecture and Elements for a C# Programming Course,https://doi.org/10.1145/3330393.3330414
A Fireworks Algorithm for the System-Level Fault Diagnosis Based on MM* Model,https://ieeexplore.ieee.org/document/8844651/
Secure Beamforming and Artificial Noise Algorithms in Cognitive Satellite-Terrestrial Networks With Multiple Eavesdroppers,https://ieeexplore.ieee.org/document/8514107/
A Proposal of Phrase Fill-in-blank Problem for Learning Recursive Function in C Programming,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129208844&doi=10.1109%2fLifeTech53646.2022.9754593&partnerID=40&md5=657c42d34440af47a1857b102bc579c4
An Implementation of Java Programming Learning Assistant System in University Course,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159272810&doi=10.1109%2fICIET56899.2023.10111422&partnerID=40&md5=4d24106174f8211d02110b762247c59a
A Proposal of Constant Modification Problem for Beginners to Start Scratch Programming,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182923213&doi=10.1109%2fICCE-Berlin58801.2023.10375631&partnerID=40&md5=69ccbed99088c37c1714bf80aacf15ee
An Implementation of Phrase Fill-in-blank Problem for Test Code Reading Study in Java Programming Learning Assistant System,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180787871&doi=10.1145%2f3628454.3631856&partnerID=40&md5=4dce3bf08f9bf89e20da64a9ede326aa
A Study of Three Introductory Exercise Problems to Novice Students for C Programming Learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132208633&doi=10.1109%2fICIET55102.2022.9778953&partnerID=40&md5=0671d21397506d7fbfd7829a55c5db8f
Test Code Improvements for Code Writing Problem in Java Programming Assistant System,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123476153&doi=10.1109%2fGCCE53005.2021.9621949&partnerID=40&md5=dd2ef33d1f38a05edd4b4423f9795de4
A Study of Grammar-Concept Understanding Problem for C Programming Learning,https://ieeexplore.ieee.org/document/9391812/
"Gamification Works, but How and to Whom? An Experimental Study in the Context of Programming Lessons",https://doi.org/10.1145/3408877.3432419
Are They Learning or Playing? Moderator Conditions of Gamification’s Success in Programming Classrooms,https://doi.org/10.1145/3485732
Misconception-Driven Feedback: Results from an Experimental Study,https://doi.org/10.1145/3230977.3231002
Event-driven Programming in Programming Education: A Mapping Review,https://dl.acm.org/doi/10.1145/3423956
Analyzing Students' Behavior in Blended Learning Environment for Programming Education,https://dl.acm.org/doi/10.1145/3425329.3425346
Research on the construction method of knowledge graph for programming language,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12923/3011806/Research-on-the-construction-method-of-knowledge-graph-for-programming/10.1117/12.3011806.full
A Dynamic Programming Bayesian Network Structure Learning Algorithm Based on Mutual Information,https://www.worldscientific.com/doi/10.1142/S0218126622501420
Learning Analytics: Game-based Learning for Programming Course in Higher Education,https://linkinghub.elsevier.com/retrieve/pii/S1877050920314733
An approach to improve the quality of object-oriented models from novice modelers through project practice,http://link.springer.com/10.1007/s11704-016-5164-8
AutogestiÃ³n de la evaluaciÃ³n virtual en el campo de la ProgramaciÃ³n,http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-99592021000100014〈=pt
Using process mining for Git log analysis of projects in a software development course,https://link.springer.com/10.1007/s10639-021-10564-6
"Accessibility, usability, and security evaluation of universities’ prospective student web pages: a comparative study of Europe, North America, and Oceania",https://link.springer.com/10.1007/s10209-022-00869-9
Avaliação de Chapeuzinho Vermelho Desplugada: um jogo para o desenvolvimento do Pensamento Computacional destinado a alunos com Deficiência Visual,http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-99592023000100066〈=pt
Sistema tutor para la aplicación de la programación mediante análisis de inteligencias,http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-22532017000200219〈=pt
Desarrollo de la lógica de programación en estudiantes de sistemas de Uniandes Santo Domingo,http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1990-86442021000200214〈=pt
Programming in early childhood education: A systematic review,https://www.sciencedirect.com/science/article/pii/S2212868921000891
"Offline and online user experience of gamified robotics for introducing computational thinking: Comparing engagement, game mechanics and coding motivation",https://www.sciencedirect.com/science/article/pii/S0360131522002354
An Applicability Study on Refactoring Principles in Reading-Based Programming Learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139562844&doi=10.1109%2fIIAIAAI55812.2022.00060&partnerID=40&md5=1d95aa34d048015505f366de5cd5265e
Interactivia.ro – A study of a gamification framework using zero-cost tools,https://www.sciencedirect.com/science/article/pii/S0747563216301844
DISCOVERing and nurturing creative problem solving in young children: An exploratory study,https://www.sciencedirect.com/science/article/pii/S2713374523000122
Work in Progress: Task-centric Holistic Teaching Approach to Teaching Programming with Java,https://ieeexplore.ieee.org/document/9125168/
Intuitive dual arm robot programming for assembly operations,https://www.sciencedirect.com/science/article/pii/S0007850614000201
Learning the harmonic analysis: is visualization an effective approach?,http://link.springer.com/10.1007/s11042-019-07879-5
Effect of integrating IoT courses at the freshman level on learning attitude and behaviour in the classroom,https://link.springer.com/10.1007/s10639-020-10376-0
Promoting Algorithmic Thinking in an Introductory Programming Course,http://online-journals.org/index.php/i-jet/article/view/9061
Teaching and Learning How to Programam with Algorithmi,https://ieeexplore.ieee.org/document/8970133/
On rapid releases and software testing: a case study and a semi-systematic literature review,http://link.springer.com/10.1007/s10664-014-9338-4
iProg: development of immersive systems for the learning of programming,https://doi.org/10.1145/3123818.3123874
PDSketch: Integrated Planning Domain Programming and Learning,https://arxiv.org/abs/2303.05501
Student Awareness of Models in First-Year Engineering Courses,https://ieeexplore.ieee.org/document/9780638/
Learning Computational Thinking and scratch at distance,https://www.sciencedirect.com/science/article/pii/S0747563217305526
Learning Agile software development in high school: an investigation,https://doi.org/10.1145/2889160.2889180
A Framework for Verification-Oriented User-Friendly Network Function Modeling,https://ieeexplore.ieee.org/document/8765301/
The Role of Relational Coordination in Final Teacher Satisfaction in e-learning,https://www.sciencedirect.com/science/article/pii/S2212017314003296
Lessons Learned on Computer Science Teachers Professional Development,https://doi.org/10.1145/2899415.2899460
"Perceptions of scratch programming among secondary school students in KwaZulu-Natal, South Africa",http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2077-72132018000100003〈=pt
An Empirical Investigation on the Benefits of Gamification in Programming Courses,https://dl.acm.org/doi/10.1145/3231709
Testing of model-driven development applications,http://link.springer.com/10.1007/s11219-016-9308-8
Scratch: A Way to Logo and Python,https://doi.org/10.1145/2676723.2677256
Building Computational Creativity in an Online Course for Non-Majors,https://doi.org/10.1145/3287324.3287346
Considerations and Technical Pitfalls for Teaching Computational Thinking with BBC micro:bit,https://doi.org/10.1145/3213818.3213829
An Approach to Develop Collaborative Virtual Labs in Modelica,https://ieeexplore.ieee.org/document/9786866/
"El juego, estrategia pedagógica en la enseñanza de la programación y elaboración de algoritmos",http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-74672022000200019〈=pt
Efecto de Scratch en el aprendizaje de conceptos geométricos de futuros docentes de primaria,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-24362020000300357〈=pt
Experiences using PSP and XP to support teaching in undergraduate programming courses,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905222758&doi=10.1002%2fcae.20581&partnerID=40&md5=c2f24cf9968dcefff8dec55c2b105475
How Useful TutorBot+ is for Teaching and Learning in Programming Courses: a Preliminary Study,https://ieeexplore.ieee.org/document/10315697/
The role of basic mathematics concepts in programming teaching and learning,https://dl.acm.org/doi/10.1145/3362789.3362933
An interactive serious mobile game for supporting the learning of programming in javascript in the context of eco-friendly city management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097956458&doi=10.3390%2fcomputers9040102&partnerID=40&md5=6957cca91908bed8e4e669e5465cde9d
Can computers compare student code solutions as well as teachers?,https://doi.org/10.1145/2538862.2538973
A low overhead automated service for teaching programming,https://doi.org/10.1145/2828959.2828964
Monitoring Programming Styles in Massive Open Online Courses Using Source Embedding,https://ieeexplore.ieee.org/document/10017527/
A Learning Support System for Programming that Promotes Understanding of Source Code Function Through Behavior Modeling,https://link.springer.com/10.1007/978-3-031-35129-7_22
Analyzing reading pattern of simple c source code consisting of only assignment and arithmetic operations based on data dependency relationship by using eye movement,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050402674&doi=10.1007%2f978-3-319-92043-6_44&partnerID=40&md5=022a8a6f1ef0fa285aa3527373be0ac6
Development of a Server-Client Based Programming Learning Support System for Beginners of C Programming Language and its Instructors,https://www.jstage.jst.go.jp/article/ieejeiss/140/9/140_1096/_article/-char/ja/
Programming to Learn: Logic and Computation from a Programming Perspective,https://doi.org/10.1145/3502718.3524814
Empirical Study of Multimedia Learning Object to Enhance Introductory Programming Learning,https://dl.acm.org/doi/10.1145/3176653.3176691
Discriminating Programming Strategies in Scratch: Making the Difference between Novice and Experienced Programmers,https://doi.org/10.1145/3361721.3361727
La enseñanza de la programación estructurada y orientada a objeto en la modalidad semipresencial,http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2308-30422020000100060〈=pt
Mastery Learning in Introductory Programming,https://dl.acm.org/doi/10.1145/3013499.3013501
Teaching Programming: Understanding Lecture Capture YouTube Analytics,https://dl.acm.org/doi/10.1145/2899415.2899421
A Systematic Literature Review on Teaching and Learning Introductory Programming in Higher Education,https://ieeexplore.ieee.org/document/8447543/
Towards naturalistic programming: Mapping language-independent requirements to constrained language specifications,https://www.sciencedirect.com/science/article/pii/S0167642318301941
Thematic Analysis of Students' Reflections on Pair Programming in CS1,https://doi.org/10.1145/3159450.3159516
"Curriculum, Teaching and Learning, and Assessments for Introductory Programming Course",https://ieeexplore.ieee.org/document/9137246/
Improving Cross-Language Code Clone Detection via Code Representation Learning and Graph Neural Networks,https://ieeexplore.ieee.org/document/10242168/
Agile Software Development and Service Science: How to develop IT-enabled Services in an Interdisciplinary Environment,https://link.springer.com/10.7603/s40601-013-0029-6
The Art of Teaching Programming Languages: Challenges and Accomplishments,https://ieeexplore.ieee.org/document/9782372/
Learning object-oriented programming using adaptive educational software,https://ieeexplore.ieee.org/document/9650380/
Wise Infant Development®: creation of a software for teaching in pediatric nursing education,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672022000600154〈=pt
A Teaching Assistant for the C Language (Short Paper),https://drops.dagstuhl.de/entities/document/10.4230/OASIcs.ICPEC.2021.13
Designing a tangible tabletop installation and enacting a socioenactive experience with TangiTime,https://journal-bcs.springeropen.com/articles/10.1186/s13173-021-00112-y
"Modelos de redes neuronales artificiales, como sustento evaluativo al crecimiento pedagógico virtual en Educación Superior",http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2518-82832020000200006〈=pt
"Roles of platform quality, platform satisfaction, and intrinsic motivation toward English learning: Perspective from online platforms",https://link.springer.com/10.1007/s10639-023-12258-7
A Proposal of Code Typing Problem for Basic Java Programming Learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173623157&doi=10.1109%2fIES59143.2023.10242575&partnerID=40&md5=7ade371e1bbbd71d9e9e9c6648e94a05
Using WebIDE as a distance learning tool for high school programming,https://ieeexplore.ieee.org/document/9245263/
The Acceptance of Search-Based Software Engineering Techniques: An Empirical Evaluation Using the Technology Acceptance Model,https://ieeexplore.ieee.org/document/8718592/
Editorial note: Learning management systems and big data technologies for higher education,http://link.springer.com/10.1007/s10639-020-10129-z
Musings on misconduct: a practitioner reflection on the ethical investigation of plagiarism within programming modules,https://doi.org/10.1145/2874239.2874304
Stride in BlueJ -- Computing for All in an Educational IDE,https://doi.org/10.1145/3287324.3287462
Usability evaluation of a Gamification-based programming learning platform: Grasshopper,https://iopscience.iop.org/article/10.1088/1742-6596/1898/1/012020
Usability evaluation of a Gamification-based programming learning platform: Grasshopper,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108995965&doi=10.1088%2f1742-6596%2f1898%2f1%2f012020&partnerID=40&md5=fa5041d16c298b514acf5d21be348bde
SQLValidator – An Online Student Playground to Learn SQL,https://link.springer.com/10.1007/s13222-021-00372-0
Reinforcement learning and non-zero-sum game output regulation for multi-player linear uncertain systems,https://www.sciencedirect.com/science/article/pii/S0005109819305357
Development of a Diagnostic Tool for the Validity of Multiple-Choice Blank-Filling Questions for Learning Algorithms with C Programming Language,https://ieeexplore.ieee.org/document/9430429/
A learning support system of C programming language for novices as a Platform for Learning Analytics,https://ieeexplore.ieee.org/document/9430304/
Do Current Online Coding Tutorial Systems Address Novice Programmer Difficulties?,https://doi.org/10.1145/3629296.3629333
Effects of B-learning and F2F learning environments on students' achievement in QBASIC programming,https://linkinghub.elsevier.com/retrieve/pii/S0360131516301750
Escritura de texto y producción de código limpio: dos realidades de un mismo proceso en estudiantes de ingeniería,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-36522023000100210〈=pt
Analyzing a Computational Infrastructure for Supporting the Design of Group Learning Scenarios,https://link.springer.com/10.1007/s42979-022-01136-7
Investigating the use of multiple reference solutions to classify codes using similarity algorithms,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028014031&partnerID=40&md5=21d4dadd3c358a0501071356fe73bc3e
Innovative Mobile Robot Method: Improving the Learning of Programming Languages in Engineering Degrees,http://ieeexplore.ieee.org/document/7582486/
M-Learning Tools: The Development of Programming Skills in Engineering Degrees,http://ieeexplore.ieee.org/document/7165616/
A Web Framework to Improve Computer Programming Learning,https://ieeexplore.ieee.org/document/8661409/
Algorithmization and programming teaching methodology in the course of computer science of secondary school,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077907420&partnerID=40&md5=90f30f38d5eefcee3320e4fc99a7b356
Improving User Experience of C Programming Language Learning System for Novices,https://ieeexplore.ieee.org/document/8992754/
Ninja code village for scratch: Function samples/function analyser and automatic assessment of computational thinking concepts,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000350915&doi=10.1109%2fVLHCC.2016.7739695&partnerID=40&md5=6491ea8dc7152657341df85afd0bc00a
"Effect of augmented reality-based virtual educational robotics on programming students’ enjoyment of learning, computational thinking skills, and academic achievement",https://linkinghub.elsevier.com/retrieve/pii/S0360131522002925
Impact of Puzzle-Based Learning Technique for Programming Education in Nigeria Context,https://ieeexplore.ieee.org/document/8820862/
Mobile Programming with Kuika: A Course Design,https://ieeexplore.ieee.org/document/10181754/
Incorporating programming languages for enhancing the learning process of sequential logic circuit design,http://scientiairanica.sharif.edu/article_22831.html
"Analyzing the effects of adapted flipped classroom approach on computer programming success, attitude toward programming, and programming self-efficacy",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046293027&doi=10.1002%2fcae.21973&partnerID=40&md5=ce780037459efa59bbfb2ffb45123fad
Using Facebook to enhance learning experiences of students in computer programming at Introduction to Programming and Algorithm course,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979493624&doi=10.1002%2fcae.21730&partnerID=40&md5=73ae22eff0fc2caadc66bc55d7aaba1c
Application of information and communication technologies during linear programming learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102898151&partnerID=40&md5=8ea905a32504543842d2318e2745d17f
Efficient Lecturer Peer-Assessment Attribution Using Graph Theory and a Novel Greedy Algorithm,https://ieeexplore.ieee.org/document/10414044/
Managing Gamified Programming Courses with the FGPE Platform,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123050174&doi=10.3390%2finfo13020045&partnerID=40&md5=65a6e3590ed6611996e989f4d2533db9
PROGpedia: Collection of source-code submitted to introductory programming assignments,https://www.sciencedirect.com/science/article/pii/S2352340923000057
Estado del arte sobre experiencias de enseñanza de programación a niños y jóvenes para el mejoramiento de las competencias matemáticas en primaria,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-66662015000200013〈=pt
